ROI,FDG_mean_raw,FDG_mean_norm,amyloid_mean_raw,amyloid_mean_norm,epi_hazard_FDG_pos,epi_hazard_FDG_neg,epi_hazard_amyloid_pos,epi_hazard_amyloid_neg
88,1.4768651234567902,0.507972414540968,52.192859328366765,0.5733100489859602,1.0126642883732158,0.8095018350859223,0.9706652952924373,0.7470243478408451
89,1.430294444444444,0.4604071367618762,30.070033302124976,0.3593960954237952,1.0460007512582996,0.7449981667624809,1.123684773188178,0.5055017696636811
90,1.5900018518518517,0.6235253767750406,61.952366747317484,0.6676784092637399,0.9408405334287586,1.045575879049481,0.9158976678406626,0.9667239808563419
91,1.4700459876543206,0.5010076440987798,16.73137069844883,0.23041953296294185,1.0178505840601537,0.7937528465164392,1.2416819282330398,0.41975913602412396
92,1.4007484567901238,0.4302301425706859,37.72495816783658,0.43341445276671875,1.0663116227138119,0.7012355428239198,1.0645840027627995,0.5662749241706925
93,1.5720984567901235,0.6052396232202306,80.84950651737658,0.8504019851050528,0.9514469165645463,1.008225839689255,0.825405782367097,1.7990530142982588
94,1.5723250000000002,0.605471004658837,57.583871449266496,0.6254377796436658,0.9503942646870849,1.019984588429856,0.9390997376430736,0.8727028979056808
95,1.5765793209876542,0.6098161841544062,46.58352481473903,0.5190712767224396,0.9486526325018325,1.0245332172072805,1.0054056587991511,0.6684137235955605
96,1.4731404320987653,0.5041681758473713,40.60572460015684,0.4612696705447652,1.0153035917998854,0.7689876235113752,1.045097278088787,0.6167865793896633
97,1.5267679012345678,0.5589409539156893,57.47507057081652,0.6243857428906459,0.9792715604496929,0.862296137260267,0.9399611536258013,0.8854437296289266
98,1.1879333333333333,0.21286997781701375,17.420896673718037,0.2370868198312055,1.2541854806758514,0.504136118139872,1.2312170197931673,0.4704036504241658
99,1.5233388888888888,0.5554387089798378,65.82961751372339,0.7051690101214242,0.9810149511962718,0.8871373765922949,0.8952401905097601,1.1228942206203594
100,1.5713228395061731,0.6044474412648938,84.31218737220513,0.8838839530372584,0.9512059185950807,0.9934374405778067,0.8103468071803798,2.4874958405275662
101,1.6481061728395061,0.6828706177411559,52.477009239886776,0.5760576017129708,0.9071024763236486,1.1903003974125266,0.9687981236844744,0.8001413980532197
102,1.5246429012345677,0.5567705708028775,48.66791245110266,0.5392260073848669,0.980653038697241,0.8656398758228603,0.9920208438450462,0.7387148435548712
103,1.8018969135802474,0.8399458302637468,32.60481658147008,0.3839058715285659,0.8299609798095559,2.0563233568652723,1.1035541903286161,0.5505772039777495
104,1.5829777777777778,0.6163512912439778,31.50936522888893,0.3733135389989111,0.9445387182789291,0.9831403213144428,1.111864822591357,0.544649606082035
105,1.5727512345679011,0.6059063422156693,49.19347843396516,0.5443079032113108,0.9507841302005786,0.9568497101492902,0.9888465763413951,0.7491973425653792
106,1.6284462962962962,0.6627908699532287,36.277768080274676,0.41942102566933387,0.918505503639854,1.1000833507746104,1.0760505592684289,0.5815111701793912
107,1.6821895061728396,0.7176818606093905,15.925349431516942,0.2226258091565862,0.8888461262336211,1.323498191227621,1.2490038840669426,0.42852453575215
108,1.3324601851851852,0.3604834548085885,16.633326022244326,0.22947150198861022,1.1219125520147026,0.5876122027276053,1.24180456467452,0.4332493864568863
109,1.9586043209876545,1.0,40.10163403970698,0.4563954286820263,0.7633794851302257,7.209754163473827,1.048515391300805,0.6136408347191462
110,1.6741006172839505,0.7094202192701647,52.36904524273665,0.5750136570810616,0.8929332130860581,1.2970407399192367,0.9693998410112278,0.7903718198966072
